Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AreaFrontageRatio,AreaLivRatio,StoneArea,GLQBsmtArea,TotalSF,TotalPorchSF,HouseAge,TotalRoomsAboveGrade,TotalBath,OverallScore,OverallCondition,BuiltEqualRemod,HasAlley,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,NeighborhoodGrouped,TotalSF_OverallScore
2161,20,RL,65.0,9345,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1615.0,1615.0,GasA,Ex,Y,SBrkr,1615,0,0,1615,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,864.0,TA,TA,Y,168,30,0,0,0,0,None,None,None,0,5,2008,WD,Normal,143.76923076923077,3.7696651875756353,156.0,0.0,3230.0,198,1,9.0,2.0,13,1.0,1,0,0,0,1,1,1,2,41990.0
2162,20,RL,91.0,11778,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085.0,Unf,0.0,186.0,2271.0,GasA,Ex,Y,SBrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2008.0,RFn,3.0,1348.0,Gd,TA,Y,0,0,70,0,255,0,None,None,None,0,6,2008,WD,Abnorml,129.42857142857142,3.25,554.0,2085.0,4547.0,325,0,9.0,3.0,14,1.0,1,0,0,0,1,1,1,2,63658.0
2163,20,RL,91.0,11778,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,598.0,1751.0,GasA,Ex,Y,SBrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Gd,Attchd,2008.0,Fin,3.0,874.0,TA,TA,Y,216,36,0,0,0,0,None,None,None,0,12,2008,New,Partial,129.42857142857142,4.461363636363636,402.0,1153.0,3517.0,252,0,10.5,3.5,14,1.5,1,0,0,0,1,1,1,2,49238.0
2164,80,RL,81.0,11454,Pave,None,IR2,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,0.0,631.0,1401.0,GasA,Ex,Y,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1995.0,Fin,3.0,811.0,TA,TA,Y,168,42,0,0,0,0,None,None,None,0,2,2008,WD,Normal,141.40740740740742,4.9328165374677,0.0,770.0,2912.0,210,13,8.0,3.0,13,1.0,1,0,0,0,1,1,1,2,37856.0
2165,20,RL,77.5,11500,Pave,None,IR1,Bnk,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,LwQ,262.0,ALQ,723.0,197.0,1182.0,GasA,Ex,Y,SBrkr,1643,0,0,1643,1.0,0.0,2,0,2,1,TA,6,Typ,1,Gd,Attchd,1966.0,Unf,2.0,438.0,TA,TA,Y,339,0,0,0,0,0,None,None,None,0,3,2008,WD,Normal,148.38709677419354,5.526189332051898,0.0,0.0,2825.0,339,42,8.0,3.0,12,1.0,1,0,0,0,1,1,1,3,33900.0
2166,20,RL,65.0,9750,Pave,None,Reg,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1997.0,Unf,2.0,528.0,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,150.0,6.4229249011857705,0.0,722.0,1980.0,168,14,6.0,2.0,12,1.0,1,0,0,0,1,1,0,2,23760.0
2167,20,RL,70.0,8696,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1308.0,Unf,0.0,110.0,1418.0,GasA,Ex,Y,SBrkr,1418,0,0,1418,1.0,0.0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1997.0,RFn,2.0,558.0,TA,TA,Y,208,110,0,0,0,0,None,None,None,0,5,2008,WD,Normal,124.22857142857143,4.40080971659919,0.0,1308.0,2836.0,318,10,7.0,3.0,12,1.0,0,0,0,0,1,1,1,2,34032.0
2168,60,RL,89.5,13142,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,0.0,176.0,864.0,GasA,Ex,Y,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1997.0,RFn,2.0,600.0,TA,TA,Y,0,96,0,0,0,0,None,None,None,0,7,2008,WD,Normal,146.83798882681563,8.927989130434783,0.0,688.0,2635.0,96,11,8.5,3.5,11,1.5,1,0,0,1,1,1,0,2,28985.0
2169,60,RL,68.0,8998,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,782.0,GasA,Ex,Y,SBrkr,782,870,0,1652,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2000.0,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,6,2008,WD,Normal,132.3235294117647,6.84779299847793,0.0,527.0,2434.0,70,8,8.5,2.5,12,1.0,1,0,0,1,1,1,0,2,29208.0
2170,60,RL,75.0,12192,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,Ex,Y,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2000.0,RFn,2.0,626.0,TA,TA,Y,192,36,0,0,0,0,None,None,Shed,4500,5,2008,WD,Normal,162.56,7.845559845559846,0.0,663.0,2751.0,228,7,8.5,3.5,12,1.0,0,0,0,1,1,1,0,2,33012.0
2171,20,RL,70.0,12250,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,0,None,None,None,0,5,2008,WD,Normal,175.0,7.197414806110459,0.0,0.0,2038.0,491,30,6.0,2.0,11,1.0,1,0,0,0,1,1,0,2,22418.0
2172,20,RL,70.0,9216,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Av,ALQ,294.0,Unf,0.0,782.0,1076.0,GasA,TA,Y,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,TA,5,Typ,1,Fa,Detchd,1985.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,9,2008,WD,Abnorml,131.65714285714284,5.578692493946731,0.0,0.0,2152.0,0,33,6.5,1.5,11,1.0,1,0,0,0,1,1,1,2,23672.0
2173,20,RL,40.0,14330,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,88.0,ALQ,596.0,180.0,864.0,GasA,TA,Y,SBrkr,1558,0,0,1558,1.0,0.0,2,0,2,1,TA,5,Min2,0,None,Attchd,1975.0,Fin,2.0,440.0,TA,TA,Y,140,0,239,0,227,0,None,None,None,0,8,2008,WD,Normal,358.25,7.172172172172172,0.0,0.0,2422.0,606,7,7.0,3.0,11,1.0,0,0,0,0,1,1,0,2,26642.0
2174,60,RL,70.0,10400,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1257.0,1257.0,GasA,Ex,Y,SBrkr,1290,871,0,2161,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2001.0,RFn,2.0,570.0,TA,TA,Y,0,84,0,0,0,0,None,None,None,0,6,2008,WD,Normal,148.57142857142858,5.591397849462366,0.0,0.0,3418.0,84,7,10.5,2.5,12,1.0,1,0,0,1,1,1,1,2,41016.0
2175,60,RL,44.5,9720,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,163.0,1357.0,GasA,Ex,Y,SBrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,168,116,0,0,0,0,None,None,None,0,1,2008,WD,Normal,218.42696629213484,4.648493543758967,0.0,1194.0,3304.0,284,6,9.5,3.5,14,1.0,0,0,0,1,1,1,1,2,46256.0
2176,20,RL,44.5,14860,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,240.0,1778.0,GasA,Ex,Y,SBrkr,1786,0,0,1786,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,3.0,715.0,TA,TA,Y,182,35,0,0,0,0,None,None,None,0,6,2008,WD,Normal,333.9325842696629,5.941623350659736,0.0,1538.0,3564.0,217,5,8.0,3.0,13,1.0,0,0,0,0,1,1,1,2,46332.0
2177,60,RL,41.0,10905,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,0,2327,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,RFn,2.0,596.0,TA,TA,Y,0,57,0,0,0,0,None,None,None,0,8,2008,WD,Normal,265.9756097560976,6.321739130434783,0.0,0.0,3456.0,57,5,11.5,2.5,12,1.0,1,0,0,1,1,1,1,2,41472.0
2178,60,RL,96.0,11690,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,None,None,None,0,6,2008,WD,Normal,121.77083333333333,8.084370677731673,0.0,0.0,2614.0,149,8,9.5,2.5,13,1.0,0,0,0,1,1,1,1,2,33982.0
2179,120,RM,70.0,4426,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,2,2008,WD,Normal,63.22857142857143,3.4905362776025237,0.0,662.0,1696.0,140,4,4.0,2.0,11,1.0,1,0,0,0,1,1,0,2,18656.0
2180,90,RM,83.0,10126,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593.0,LwQ,162.0,83.0,1838.0,GasA,Ex,Y,SBrkr,1838,0,0,1838,2.0,0.0,2,0,2,2,TA,8,Typ,0,None,Attchd,1998.0,Unf,3.0,721.0,TA,TA,Y,160,67,0,0,0,0,None,None,None,0,7,2008,WD,Abnorml,122.0,3.9570144587729583,0.0,1593.0,3676.0,227,10,10.0,4.0,11,1.0,0,0,0,0,1,1,0,2,40436.0
2181,20,RL,75.0,9750,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1421.0,1445.0,GasA,Ex,Y,SBrkr,1445,0,0,1445,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2004.0,Unf,2.0,470.0,TA,TA,Y,0,35,0,0,0,0,None,None,None,0,6,2008,WD,Normal,130.0,5.091383812010444,50.0,24.0,2890.0,35,4,8.0,2.0,12,1.0,1,0,0,0,1,1,0,2,34680.0
2182,20,RL,85.0,11058,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,2,2008,WD,Normal,130.09411764705882,4.650126156433978,212.0,56.0,3128.0,24,1,8.0,2.0,13,1.0,1,0,0,0,1,1,0,2,40664.0
2183,20,RL,74.0,9627,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2.0,610.0,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,6,2008,WD,Normal,130.09459459459458,4.884322678843227,0.0,24.0,2712.0,50,1,8.0,2.0,12,1.0,1,0,0,0,1,1,0,2,32544.0
2184,20,RL,75.0,9825,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,483.0,1092.0,GasA,TA,Y,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1966.0,Unf,1.0,264.0,TA,TA,Y,259,0,0,0,161,0,None,MnPrv,None,0,4,2008,COD,Abnorml,131.0,7.245575221238938,0.0,0.0,2184.0,420,42,7.0,1.0,10,1.0,1,0,0,0,1,1,0,1,21840.0
2185,85,RL,64.0,12102,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,BuiltIn,1976.0,RFn,2.0,504.0,Fa,TA,Y,224,0,0,0,0,0,None,None,None,0,4,2008,WD,Family,189.09375,7.873780091086532,0.0,0.0,1489.0,224,32,7.0,1.5,10,1.0,1,0,0,0,1,1,0,1,14890.0
2186,20,RL,65.0,6500,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,None,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,None,None,None,0,5,2008,WD,Normal,100.0,4.044803982576229,0.0,0.0,2254.0,138,32,7.5,2.0,12,1.0,1,0,0,0,1,1,1,1,27048.0
2187,80,RL,38.0,9638,Pave,None,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,541.0,1029.0,GasA,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1977.0,RFn,2.0,542.0,TA,TA,Y,292,0,0,0,0,0,None,None,None,0,11,2008,WD,Normal,253.6315789473684,5.809523809523809,0.0,0.0,2146.0,292,31,7.0,2.0,12,1.0,1,0,0,0,1,1,1,1,25752.0
2188,60,RL,72.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,GasA,TA,Y,SBrkr,684,714,0,1398,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,2,2008,WD,Normal,100.0,6.405693950177936,0.0,0.0,2082.0,0,7,7.5,1.5,13,1.0,0,0,0,1,1,1,1,1,27066.0
2189,20,RL,123.0,47007,Pave,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,3820,0,0,3820,0.0,0.0,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,0,372,0,0,0,0,None,None,None,0,7,2008,WD,Normal,382.1707317073171,10.577632763276327,0.0,0.0,3820.0,372,12,14.5,3.5,12,1.0,0,0,0,0,1,0,1,1,45840.0
2190,90,RL,65.0,6012,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD,AdjLand,92.49230769230769,5.21875,0.0,0.0,1152.0,0,53,8.0,2.0,9,1.0,1,0,0,0,0,0,0,1,10368.0
2191,90,RL,74.0,6845,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseF,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,92.5,5.941840277777778,0.0,0.0,1152.0,0,53,8.0,2.0,9,1.0,1,0,0,0,0,0,0,1,10368.0
2192,190,RL,56.0,6931,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,TA,N,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,112,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,123.76785714285714,8.840561224489797,0.0,0.0,1568.0,112,53,5.0,2.0,9,1.0,1,0,0,0,0,1,0,1,14112.0
2193,50,RL,60.0,12180,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Gd,Y,FuseF,585,468,0,1053,0.0,0.0,1,1,2,1,Ex,5,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,42,0,0,0,0,0,None,None,None,0,1,2008,WD,Family,203.0,20.82051282051282,0.0,0.0,1638.0,42,1,6.5,1.5,12,1.0,0,0,0,1,0,1,0,1,19656.0
2194,50,RL,57.0,8050,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,929,208,0,1137,0.0,0.0,1,1,4,1,TA,8,Min1,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Normal,141.2280701754386,8.665231431646932,0.0,0.0,1137.0,0,15,9.5,1.5,13,1.0,0,0,0,1,0,0,0,1,14781.0
2195,20,RL,68.0,9520,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,GasA,TA,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1953.0,RFn,1.0,286.0,TA,TA,Y,134,0,0,0,0,0,None,MnPrv,Gar2,3000,5,2008,WD,Normal,140.0,7.828947368421052,115.0,0.0,1841.0,134,55,6.0,1.0,9,1.0,1,0,0,0,1,1,0,1,16569.0
2196,80,RL,62.0,7692,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,FuseA,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Basment,1954.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD,Abnorml,124.06451612903226,5.073878627968337,0.0,0.0,1620.0,0,54,7.0,1.0,10,1.0,1,0,0,0,1,1,0,1,16200.0
2197,30,RL,67.0,5142,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,GasA,TA,Y,SBrkr,949,343,0,1292,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Detchd,1923.0,Unf,1.0,205.0,TA,TA,N,0,0,183,0,0,0,None,None,None,0,6,2008,WD,Normal,76.74626865671642,4.4558058925476605,0.0,0.0,2241.0,183,0,7.5,1.5,11,1.0,0,0,0,1,1,1,0,1,24651.0
2198,30,RL,60.0,7290,Pave,None,Reg,Lvl,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,None,None,None,0,4,2008,WD,Normal,121.5,4.199308755760368,0.0,0.0,2652.0,90,58,9.0,2.0,15,1.0,0,0,0,0,1,1,1,1,39780.0
2199,90,RL,64.0,7804,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,679.0,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,Typ,2,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,248,0,121,0,0,0,None,None,None,0,7,2008,WD,Abnorml,121.9375,5.419444444444444,0.0,0.0,2880.0,369,58,13.0,5.0,13,1.0,0,0,0,1,1,1,1,1,37440.0
